Date,Price,PE,PB,ROE,ROA
19-Jan,82.5,8.3594,0.9103,10.6244,0.9894
26-Jan,83.4,8.5573,0.9195,10.6234,0.9891
2-Feb,80.8,8.2897,0.8901,10.6224,0.9888
9-Feb,80.3,8.2377,0.8833,10.6214,0.9886
16-Feb,82.9,8.5037,0.9117,10.6204,0.9883
23-Feb,90.6,9.1933,0.9969,11.2972,1.1385
1-Mar,88.95,9.2104,0.9792,11.0623,1.0956
8-Mar,86.4,8.9524,0.9503,11.0549,1.0945
15-Mar,88.3,9.1555,0.9704,11.0475,1.0934
22-Mar,87.8,9.2811,1.0089,11.0113,1.0923
29-Mar,85.65,9.0544,0.9831,11.0036,1.0912
5-Apr,90.2,9.4741,1.0295,11.0073,1.0901
12-Apr,98.5,10.4496,1.1189,11.1146,1.089
19-Apr,96.05,10.1399,1.0902,11.1085,1.0879
26-Apr,102.3,10.7828,1.1616,11.1013,1.0868
3-May,105,11.0711,1.1894,11.0561,1.0857
10-May,109.1,11.4966,1.2349,11.0515,1.0846
17-May,112.4,11.7994,1.2712,11.0761,1.0835
24-May,110.1,11.551,1.2443,11.0717,1.0824
31-May,108.6,11.3868,1.2263,11.0673,1.0813
7-Jun,108.2,11.3381,1.2206,11.08,1.0802
14-Jun,107.2,11.2266,1.2086,11.0759,1.0791
21-Jun,102.6,10.8658,1.158,11.0718,1.078
28-Jun,100.4,10.624,1.1326,11.0265,1.0769
5-Jul,100,10.6099,1.1296,11.0097,1.0724
12-Jul,102.9,10.9075,1.1614,11.0068,1.0715
19-Jul,99.55,10.5428,1.1228,11.0038,1.0705
26-Jul,100.8,10.7631,1.1388,10.9032,1.0695
2-Aug,90.75,10.0133,1.028,10.6861,1.051
9-Aug,91.55,10.3087,1.0387,10.6274,1.05
16-Aug,90.3,10.1706,1.0237,10.6218,1.0489
23-Aug,91.6,10.3198,1.0377,10.6163,1.0478
30-Aug,94.3,10.6268,1.0674,10.6107,1.0467
6-Sep,93.25,10.5108,1.0547,10.6051,1.0457
13-Sep,90.4,10.1927,1.0217,10.5996,1.0446
20-Sep,94.6,10.9361,1.0694,10.5406,1.0435
27-Sep,98.8,11.4292,1.116,10.5339,1.0424
4-Oct,101.8,11.784,1.1491,10.5272,1.0414
11-Oct,97.3,11.2694,1.0975,10.4349,1.0359
18-Oct,97.75,11.1399,1.1023,10.4266,1.0276
25-Oct,95.5,10.7607,1.0723,10.4742,1.0267
1-Nov,95.4,10.7545,1.0704,10.4687,1.0258
8-Nov,95.65,10.7877,1.0724,10.4633,1.0248
15-Nov,92,10.3809,1.0308,10.4578,1.0239
22-Nov,92.15,10.4026,1.0317,10.4524,1.023
